match_id,team_id,num_alive,total_health,human_kills,total_armor_score,has_vehicle,num_safe_zone,final_rank,target_is_top_n
20251115_142349_squad_Baltic_Main.jsonl,4,4,400.0,15,9,1,4,1,1
20251115_142349_squad_Baltic_Main.jsonl,8,1,45.71500015258789,1,0,0,1,100,0
20251115_142349_squad_Baltic_Main.jsonl,25,0,0.0,5,0,0,0,16,0
20251115_142349_squad_Baltic_Main.jsonl,26,2,170.28428649902344,4,4,1,2,3,1
20251115_142349_squad_Baltic_Main.jsonl,28,0,0.0,3,0,0,0,18,0
20251115_142349_squad_Baltic_Main.jsonl,23,1,38.85165023803711,3,2,0,1,100,0
20251115_142349_squad_Baltic_Main.jsonl,27,0,0.0,0,0,0,0,29,0
20251115_142321_squad_Baltic_Main.jsonl,19,3,245.0,9,6,1,3,1,1
20251115_142321_squad_Baltic_Main.jsonl,13,0,0.0,1,0,0,0,24,0
20251115_142321_squad_Baltic_Main.jsonl,10,2,181.0,4,4,1,2,100,0
20251115_142321_squad_Baltic_Main.jsonl,3,4,206.07671928405762,8,8,0,4,6,0
20251115_142321_squad_Baltic_Main.jsonl,11,1,56.600135803222656,1,2,0,0,100,0
20251115_142321_squad_Baltic_Main.jsonl,9,3,300.0,2,6,1,3,3,1
20251115_142321_squad_Baltic_Main.jsonl,17,3,250.50978088378906,4,7,1,3,8,0
20251115_142321_squad_Baltic_Main.jsonl,23,0,0.0,5,0,1,0,14,0
20251115_142321_squad_Baltic_Main.jsonl,6,0,0.0,2,0,0,0,22,0
20251115_142321_squad_Baltic_Main.jsonl,16,0,0.0,1,0,0,0,18,0
20251115_142321_squad_Baltic_Main.jsonl,7,0,0.0,1,0,0,0,12,0
20251115_142321_squad_Baltic_Main.jsonl,21,4,400.0,4,8,1,4,5,0
20251115_142321_squad_Baltic_Main.jsonl,2,0,0.0,3,0,0,0,23,0
20251115_142321_squad_Baltic_Main.jsonl,22,4,379.0,3,10,1,4,4,1
20251115_142321_squad_Baltic_Main.jsonl,26,4,400.0,9,8,1,4,2,1
20251115_142321_squad_Baltic_Main.jsonl,12,0,0.0,1,0,0,0,16,0
20251115_142321_squad_Baltic_Main.jsonl,25,0,0.0,4,0,0,0,15,0
20251115_142321_squad_Baltic_Main.jsonl,4,0,0.0,6,0,1,0,11,0
20251115_142321_squad_Baltic_Main.jsonl,28,3,300.0,0,0,0,3,100,0
20251115_142321_squad_Baltic_Main.jsonl,27,0,0.0,1,0,0,0,26,0
20251115_142321_squad_Baltic_Main.jsonl,1,0,0.0,3,0,0,0,21,0
20251115_142321_squad_Baltic_Main.jsonl,18,2,200.0,0,0,0,2,27,0
20251115_142321_squad_Baltic_Main.jsonl,20,0,0.0,0,0,0,0,25,0
20251115_142321_squad_Baltic_Main.jsonl,24,1,80.0,6,3,1,1,10,0
20251115_142321_squad_Baltic_Main.jsonl,15,1,100.0,6,2,0,1,19,0
20251115_142321_squad_Baltic_Main.jsonl,14,2,151.43054962158203,7,4,1,2,7,0
20251115_142321_squad_Baltic_Main.jsonl,8,2,200.0,0,1,0,2,100,0
20251115_142321_squad_Baltic_Main.jsonl,5,0,0.0,0,0,0,0,28,0
20251115_144238_squad_Baltic_Main.jsonl,6,0,0.0,1,0,0,0,30,0
20251115_144238_squad_Baltic_Main.jsonl,1,1,97.1973648071289,3,3,0,1,8,0
20251115_144238_squad_Baltic_Main.jsonl,12,4,400.0,10,8,1,4,3,1
20251115_144238_squad_Baltic_Main.jsonl,11,0,0.0,0,0,0,0,27,0
20251115_144238_squad_Baltic_Main.jsonl,2,2,175.0,2,5,1,2,4,1
20251115_144238_squad_Baltic_Main.jsonl,15,0,0.0,4,0,0,0,16,0
20251115_144238_squad_Baltic_Main.jsonl,16,1,88.0,1,2,0,1,100,0
20251115_144238_squad_Baltic_Main.jsonl,5,0,0.0,5,0,0,0,15,0
20251115_144238_squad_Baltic_Main.jsonl,9,0,0.0,0,0,0,0,11,0
20251115_144238_squad_Baltic_Main.jsonl,8,1,100.0,3,2,1,1,1,1
20251115_144238_squad_Baltic_Main.jsonl,17,0,0.0,3,0,0,0,13,0
20251115_144238_squad_Baltic_Main.jsonl,3,3,300.0,8,7,0,3,2,1
20251115_144238_squad_Baltic_Main.jsonl,19,1,28.850345611572266,0,2,0,1,17,0
20251115_144238_squad_Baltic_Main.jsonl,13,0,0.0,0,0,0,0,22,0
20251115_144238_squad_Baltic_Main.jsonl,21,3,237.61177825927734,4,8,1,3,6,0
20251115_144238_squad_Baltic_Main.jsonl,18,1,100.0,0,0,0,1,100,0
20251115_144238_squad_Baltic_Main.jsonl,10,1,100.0,3,2,0,1,5,0
20251115_144238_squad_Baltic_Main.jsonl,4,1,100.0,0,0,0,1,100,0
20251115_144238_squad_Baltic_Main.jsonl,20,3,300.0,0,2,0,3,100,0
20251115_144238_squad_Baltic_Main.jsonl,7,1,100.0,0,2,0,1,100,0
20251115_144238_squad_Baltic_Main.jsonl,14,1,97.30862426757812,0,2,1,1,9,0
20251115_144302_squad_Baltic_Main.jsonl,12,2,200.0,0,2,0,2,12,0
20251115_144302_squad_Baltic_Main.jsonl,16,0,0.0,1,0,0,0,16,0
20251115_144302_squad_Baltic_Main.jsonl,19,0,0.0,3,0,0,0,22,0
20251115_144302_squad_Baltic_Main.jsonl,3,0,0.0,1,0,0,0,28,0
20251115_144302_squad_Baltic_Main.jsonl,5,1,100.0,2,2,0,1,7,0
20251115_144302_squad_Baltic_Main.jsonl,18,2,200.0,4,2,0,2,2,1
20251115_144302_squad_Baltic_Main.jsonl,14,1,83.0,3,0,1,1,8,0
20251115_144302_squad_Baltic_Main.jsonl,6,1,20.65338134765625,2,2,0,0,14,0
20251115_144302_squad_Baltic_Main.jsonl,17,1,98.0,1,2,0,1,100,0
20251115_144302_squad_Baltic_Main.jsonl,9,2,150.0,6,5,1,2,3,1
20251115_144302_squad_Baltic_Main.jsonl,11,1,100.0,1,1,0,1,100,0
20251115_144302_squad_Baltic_Main.jsonl,2,3,253.4000015258789,9,6,1,3,5,0
20251115_144302_squad_Baltic_Main.jsonl,4,1,100.0,3,2,0,1,6,0
20251115_144302_squad_Baltic_Main.jsonl,10,0,0.0,1,0,0,0,18,0
20251115_144302_squad_Baltic_Main.jsonl,13,0,0.0,0,0,0,0,29,0
20251115_144302_squad_Baltic_Main.jsonl,1,3,248.125,6,7,1,3,1,1
20251115_144302_squad_Baltic_Main.jsonl,8,0,0.0,2,0,0,0,23,0
20251115_144302_squad_Baltic_Main.jsonl,7,0,0.0,3,0,0,0,13,0
20251115_144302_squad_Baltic_Main.jsonl,15,1,22.850048065185547,0,3,0,0,100,0
20251115_144225_squad_Baltic_Main.jsonl,3,1,100.0,0,3,0,1,100,0
20251115_144225_squad_Baltic_Main.jsonl,1,1,42.19355773925781,0,2,1,0,100,0
20251115_144225_squad_Baltic_Main.jsonl,2,4,362.8360824584961,2,9,1,4,1,1
20251115_143500_squad_Baltic_Main.jsonl,3,1,100.0,1,2,1,1,9,0
20251115_143500_squad_Baltic_Main.jsonl,7,3,263.23272705078125,3,6,0,3,5,0
20251115_143500_squad_Baltic_Main.jsonl,1,4,400.0,7,8,1,4,1,1
20251115_143500_squad_Baltic_Main.jsonl,5,0,0.0,1,0,0,0,12,0
20251115_143500_squad_Baltic_Main.jsonl,13,1,100.0,10,2,1,1,100,0
20251115_143500_squad_Baltic_Main.jsonl,10,2,191.0,5,4,0,2,6,0
20251115_143500_squad_Baltic_Main.jsonl,11,4,393.0,7,9,1,4,2,1
20251115_143500_squad_Baltic_Main.jsonl,6,1,100.0,0,2,0,1,100,0
20251115_143500_squad_Baltic_Main.jsonl,12,1,100.0,1,3,0,1,10,0
20251115_143500_squad_Baltic_Main.jsonl,8,3,277.5615692138672,1,6,0,3,8,0
20251115_143500_squad_Baltic_Main.jsonl,9,1,100.0,3,3,0,1,100,0
20251115_143500_squad_Baltic_Main.jsonl,2,0,0.0,1,0,0,0,13,0
20251115_143500_squad_Baltic_Main.jsonl,4,1,100.0,5,3,0,1,7,0
20251115_143500_squad_Baltic_Main.jsonl,15,0,0.0,7,0,0,0,11,0
20251115_143500_squad_Baltic_Main.jsonl,14,0,0.0,1,0,0,0,16,0
20251115_143500_squad_Baltic_Main.jsonl,16,4,400.0,7,9,0,4,4,1
20251115_150040_squad_Baltic_Main.jsonl,19,0,0.0,1,0,0,0,14,0
20251115_150040_squad_Baltic_Main.jsonl,11,1,75.0,1,2,1,1,11,0
20251115_150040_squad_Baltic_Main.jsonl,20,0,0.0,3,0,0,0,15,0
20251115_150040_squad_Baltic_Main.jsonl,22,1,9.514907836914062,1,3,0,1,23,0
20251115_150040_squad_Baltic_Main.jsonl,6,4,332.54431915283203,2,8,1,4,3,1
20251115_150040_squad_Baltic_Main.jsonl,2,1,100.0,0,0,0,1,18,0
20251115_150040_squad_Baltic_Main.jsonl,8,0,0.0,2,0,0,0,25,0
20251115_150040_squad_Baltic_Main.jsonl,15,2,200.0,7,5,1,2,4,1
20251115_150040_squad_Baltic_Main.jsonl,21,4,327.6200942993164,15,8,0,4,1,1
20251115_150040_squad_Baltic_Main.jsonl,16,0,0.0,2,0,0,0,17,0
20251115_150040_squad_Baltic_Main.jsonl,9,0,0.0,4,0,0,0,22,0
20251115_150040_squad_Baltic_Main.jsonl,1,2,183.0,7,5,0,2,9,0
20251115_150040_squad_Baltic_Main.jsonl,24,3,210.50222778320312,7,6,1,3,5,0
20251115_150040_squad_Baltic_Main.jsonl,3,0,0.0,0,0,0,0,24,0
20251115_150040_squad_Baltic_Main.jsonl,17,3,300.0,8,6,1,3,2,1
20251115_150040_squad_Baltic_Main.jsonl,4,2,166.0,1,4,1,2,7,0
20251115_150040_squad_Baltic_Main.jsonl,23,1,16.199995040893555,3,2,0,1,21,0
20251115_150040_squad_Baltic_Main.jsonl,18,0,0.0,0,0,1,0,13,0
20251115_150040_squad_Baltic_Main.jsonl,14,1,71.79000091552734,0,2,0,1,100,0
20251115_150040_squad_Baltic_Main.jsonl,7,1,30.0,2,1,0,1,100,0
20251115_150040_squad_Baltic_Main.jsonl,10,4,350.8013916015625,8,8,1,4,8,0
20251115_150040_squad_Baltic_Main.jsonl,25,1,36.68699645996094,2,2,0,1,10,0
20251115_150040_squad_Baltic_Main.jsonl,5,1,80.0,8,3,1,1,100,0
20251115_150040_squad_Baltic_Main.jsonl,27,0,0.0,0,0,0,0,19,0
20251115_150040_squad_Baltic_Main.jsonl,13,3,293.0,7,6,1,3,6,0
20251115_150040_squad_Baltic_Main.jsonl,26,1,54.28669357299805,4,2,0,0,16,0
20251115_150040_squad_Baltic_Main.jsonl,12,0,0.0,0,0,0,0,27,0
20251115_150040_squad_Baltic_Main.jsonl,28,1,100.0,0,0,0,1,100,0
20251115_145906_squad_Baltic_Main.jsonl,9,1,75.0,4,3,1,1,5,0
20251115_145906_squad_Baltic_Main.jsonl,4,2,167.33712768554688,5,4,1,2,6,0
20251115_145906_squad_Baltic_Main.jsonl,15,2,105.10939836502075,0,2,0,2,25,0
20251115_145906_squad_Baltic_Main.jsonl,10,1,23.079999923706055,4,3,0,1,13,0
20251115_145906_squad_Baltic_Main.jsonl,3,0,0.0,3,0,1,0,8,0
20251115_145906_squad_Baltic_Main.jsonl,14,1,100.0,2,3,0,1,100,0
20251115_145906_squad_Baltic_Main.jsonl,12,0,0.0,2,0,0,0,27,0
20251115_145906_squad_Baltic_Main.jsonl,20,0,0.0,6,0,0,0,16,0
20251115_145906_squad_Baltic_Main.jsonl,17,1,78.0,1,2,0,1,100,0
20251115_145906_squad_Baltic_Main.jsonl,7,4,396.0,7,10,1,4,7,0
20251115_145906_squad_Baltic_Main.jsonl,18,0,0.0,9,0,0,0,12,0
20251115_145906_squad_Baltic_Main.jsonl,2,2,196.0,4,4,0,2,100,0
20251115_145906_squad_Baltic_Main.jsonl,16,0,0.0,0,0,0,0,24,0
20251115_145906_squad_Baltic_Main.jsonl,6,1,100.0,3,2,0,1,100,0
20251115_145906_squad_Baltic_Main.jsonl,5,0,0.0,4,0,1,0,9,0
20251115_145906_squad_Baltic_Main.jsonl,27,0,0.0,0,0,0,0,20,0
20251115_145906_squad_Baltic_Main.jsonl,21,0,0.0,5,0,0,0,10,0
20251115_145906_squad_Baltic_Main.jsonl,8,4,400.0,5,8,0,4,4,1
20251115_145906_squad_Baltic_Main.jsonl,23,3,299.90320587158203,6,6,1,3,1,1
20251115_145906_squad_Baltic_Main.jsonl,11,0,0.0,3,0,0,0,22,0
20251115_145906_squad_Baltic_Main.jsonl,1,3,291.23941802978516,1,1,0,3,100,0
20251115_145906_squad_Baltic_Main.jsonl,22,0,0.0,2,0,0,0,21,0
20251115_145906_squad_Baltic_Main.jsonl,13,1,21.817005157470703,0,3,0,1,100,0
20251115_145906_squad_Baltic_Main.jsonl,25,4,352.0,9,8,1,4,3,1
20251115_145906_squad_Baltic_Main.jsonl,26,0,0.0,3,0,0,0,26,0
20251115_145906_squad_Baltic_Main.jsonl,24,0,0.0,4,0,0,0,19,0
20251115_145906_squad_Baltic_Main.jsonl,19,0,0.0,2,0,0,0,18,0
20251115_145614_squad_Baltic_Main.jsonl,2,0,0.0,3,0,0,0,10,0
20251115_145614_squad_Baltic_Main.jsonl,1,1,15.832647323608398,1,3,1,0,100,0
20251115_145614_squad_Baltic_Main.jsonl,3,3,243.77999877929688,1,7,1,3,1,1
20251115_145322_squad_Baltic_Main.jsonl,1,0,0.0,1,0,0,0,11,0
20251115_145322_squad_Baltic_Main.jsonl,3,3,256.0,3,7,1,3,1,1
20251115_145322_squad_Baltic_Main.jsonl,2,1,79.0,0,2,1,1,3,1
20251115_145322_squad_Baltic_Main.jsonl,4,1,99.2096176147461,0,3,1,1,2,1
20251115_144950_squad_Baltic_Main.jsonl,7,1,37.11249923706055,2,2,1,1,10,0
20251115_144950_squad_Baltic_Main.jsonl,10,0,0.0,1,0,0,0,19,0
20251115_144950_squad_Baltic_Main.jsonl,12,0,0.0,3,0,0,0,20,0
20251115_144950_squad_Baltic_Main.jsonl,3,3,264.4750061035156,11,8,1,3,1,1
20251115_144950_squad_Baltic_Main.jsonl,14,1,89.19755554199219,0,2,0,1,24,0
20251115_144950_squad_Baltic_Main.jsonl,5,1,100.0,0,2,0,1,100,0
20251115_144950_squad_Baltic_Main.jsonl,9,0,0.0,0,0,0,0,16,0
20251115_144950_squad_Baltic_Main.jsonl,1,0,0.0,1,0,0,0,13,0
20251115_144950_squad_Baltic_Main.jsonl,6,0,0.0,10,0,0,0,7,0
20251115_144950_squad_Baltic_Main.jsonl,13,2,200.0,8,4,0,2,11,0
20251115_144950_squad_Baltic_Main.jsonl,19,3,229.58926010131836,6,6,1,3,4,1
20251115_144950_squad_Baltic_Main.jsonl,15,1,88.0,3,2,1,1,6,0
20251115_144950_squad_Baltic_Main.jsonl,21,0,0.0,5,0,0,0,14,0
20251115_144950_squad_Baltic_Main.jsonl,17,1,100.0,2,2,0,1,100,0
20251115_144950_squad_Baltic_Main.jsonl,8,1,7.159999847412109,7,2,0,1,100,0
20251115_144950_squad_Baltic_Main.jsonl,2,0,0.0,3,0,0,0,22,0
20251115_144950_squad_Baltic_Main.jsonl,20,0,0.0,0,0,0,0,26,0
20251115_144950_squad_Baltic_Main.jsonl,11,0,0.0,0,0,0,0,17,0
20251115_144950_squad_Baltic_Main.jsonl,16,1,10.0,1,2,0,1,8,0
20251115_144950_squad_Baltic_Main.jsonl,23,0,0.0,0,0,0,0,15,0
20251115_144950_squad_Baltic_Main.jsonl,22,4,400.0,0,0,0,4,100,0
20251115_144950_squad_Baltic_Main.jsonl,4,0,0.0,0,0,0,0,25,0
20251115_144950_squad_Baltic_Main.jsonl,24,3,298.20005798339844,0,7,1,3,5,0
20251115_144950_squad_Baltic_Main.jsonl,18,0,0.0,0,0,0,0,12,0
20251115_144950_squad_Baltic_Main.jsonl,26,3,260.7799987792969,11,6,1,3,2,1
20251115_144950_squad_Baltic_Main.jsonl,27,0,0.0,0,0,0,0,18,0
20251115_144950_squad_Baltic_Main.jsonl,25,2,177.7624969482422,8,4,1,2,3,1
20251115_144950_squad_Baltic_Main.jsonl,28,1,100.0,0,0,0,1,100,0
20251115_153939_squad_Baltic_Main.jsonl,8,0,0.0,0,0,0,0,22,0
20251115_153939_squad_Baltic_Main.jsonl,2,1,4.0,0,1,0,1,100,0
20251115_153939_squad_Baltic_Main.jsonl,6,0,0.0,0,0,0,0,31,0
20251115_153939_squad_Baltic_Main.jsonl,4,0,0.0,0,0,0,0,21,0
20251115_153939_squad_Baltic_Main.jsonl,3,0,0.0,0,0,0,0,23,0
20251115_153939_squad_Baltic_Main.jsonl,5,0,0.0,0,0,0,0,33,0
20251115_153939_squad_Baltic_Main.jsonl,1,1,100.0,0,0,0,1,6,0
20251115_153939_squad_Baltic_Main.jsonl,7,0,0.0,0,0,0,0,24,0
20251115_153939_squad_Baltic_Main.jsonl,9,0,0.0,0,0,0,0,30,0
20251115_153939_squad_Baltic_Main.jsonl,10,0,0.0,0,0,0,0,28,0
20251115_153442_squad_Baltic_Main.jsonl,21,0,0.0,7,0,0,0,15,0
20251115_153442_squad_Baltic_Main.jsonl,11,1,68.1999740600586,5,2,0,0,100,0
20251115_153442_squad_Baltic_Main.jsonl,6,3,300.0,16,6,0,3,1,1
20251115_153442_squad_Baltic_Main.jsonl,8,1,100.0,4,2,1,1,6,0
20251115_153442_squad_Baltic_Main.jsonl,17,1,66.0,0,3,1,0,7,0
20251115_153442_squad_Baltic_Main.jsonl,3,1,0.05413818359375,1,2,0,1,13,0
20251115_153442_squad_Baltic_Main.jsonl,14,1,25.557918548583984,1,3,0,0,10,0
20251115_153442_squad_Baltic_Main.jsonl,13,1,14.58603572845459,0,2,0,1,100,0
20251115_153442_squad_Baltic_Main.jsonl,4,0,0.0,3,0,0,0,19,0
20251115_153442_squad_Baltic_Main.jsonl,9,4,357.04269790649414,3,8,1,4,3,1
20251115_153442_squad_Baltic_Main.jsonl,1,1,25.57672882080078,4,2,1,1,5,0
20251115_153442_squad_Baltic_Main.jsonl,5,0,0.0,0,0,0,0,17,0
20251115_153442_squad_Baltic_Main.jsonl,19,3,265.0419921875,11,6,1,3,100,0
20251115_153442_squad_Baltic_Main.jsonl,2,0,0.0,3,0,0,0,14,0
20251115_153442_squad_Baltic_Main.jsonl,10,0,0.0,0,0,0,0,18,0
20251115_153442_squad_Baltic_Main.jsonl,18,3,254.60009002685547,11,6,0,3,4,1
20251115_153442_squad_Baltic_Main.jsonl,12,0,0.0,2,0,0,0,25,0
20251115_153442_squad_Baltic_Main.jsonl,20,0,0.0,3,0,0,0,26,0
20251115_153442_squad_Baltic_Main.jsonl,16,0,0.0,1,0,0,0,12,0
20251115_153442_squad_Baltic_Main.jsonl,15,0,0.0,0,0,0,0,28,0
20251115_153442_squad_Baltic_Main.jsonl,7,1,89.1999282836914,0,2,0,0,20,0
20251115_153442_squad_Baltic_Main.jsonl,24,2,200.0,0,0,0,2,100,0
20251115_153442_squad_Baltic_Main.jsonl,23,0,0.0,4,0,0,0,22,0
20251115_153442_squad_Baltic_Main.jsonl,26,4,320.0,0,10,1,4,9,0
20251115_153442_squad_Baltic_Main.jsonl,22,2,200.0,0,1,0,2,27,0
20251115_153442_squad_Baltic_Main.jsonl,27,2,157.01856994628906,3,4,1,2,8,0
20251115_153442_squad_Baltic_Main.jsonl,28,0,0.0,9,0,0,0,11,0
20251115_153442_squad_Baltic_Main.jsonl,25,3,275.86000061035156,1,3,0,3,100,0
20251115_153442_squad_Baltic_Main.jsonl,29,1,100.0,0,0,0,1,100,0
20251115_153441_squad_Baltic_Main.jsonl,6,1,3.6977081298828125,10,2,1,0,100,0
20251115_153441_squad_Baltic_Main.jsonl,3,1,73.5999984741211,1,2,0,1,100,0
20251115_153441_squad_Baltic_Main.jsonl,4,1,55.60000228881836,4,2,0,1,8,0
20251115_153441_squad_Baltic_Main.jsonl,15,1,87.0,1,2,0,1,2,1
20251115_153441_squad_Baltic_Main.jsonl,14,1,20.505054473876953,2,1,0,1,100,0
20251115_153441_squad_Baltic_Main.jsonl,1,1,31.157201766967773,0,2,0,1,100,0
20251115_153441_squad_Baltic_Main.jsonl,12,0,0.0,3,0,0,0,15,0
20251115_153441_squad_Baltic_Main.jsonl,11,0,0.0,0,0,0,0,12,0
20251115_153441_squad_Baltic_Main.jsonl,17,0,0.0,4,0,0,0,9,0
20251115_153441_squad_Baltic_Main.jsonl,5,0,0.0,0,0,0,0,17,0
20251115_153441_squad_Baltic_Main.jsonl,16,0,0.0,6,0,0,0,10,0
20251115_153441_squad_Baltic_Main.jsonl,2,0,0.0,9,0,1,0,6,0
20251115_153441_squad_Baltic_Main.jsonl,18,1,100.0,14,2,1,1,1,1
20251115_153441_squad_Baltic_Main.jsonl,7,1,100.0,2,2,0,1,3,1
20251115_153441_squad_Baltic_Main.jsonl,9,0,0.0,0,0,0,0,14,0
20251115_153441_squad_Baltic_Main.jsonl,10,0,0.0,0,0,0,0,19,0
20251115_153441_squad_Baltic_Main.jsonl,13,1,100.0,1,2,0,1,100,0
20251115_153441_squad_Baltic_Main.jsonl,8,1,100.0,0,2,0,1,100,0
20251115_153441_squad_Baltic_Main.jsonl,19,0,0.0,2,0,0,0,7,0
20251115_153441_squad_Baltic_Main.jsonl,20,0,0.0,2,0,0,0,11,0
20251115_152722_squad_Baltic_Main.jsonl,17,0,0.0,8,0,0,0,11,0
20251115_152722_squad_Baltic_Main.jsonl,10,1,86.0,6,3,0,1,6,0
20251115_152722_squad_Baltic_Main.jsonl,3,0,0.0,0,0,0,0,26,0
20251115_152722_squad_Baltic_Main.jsonl,6,2,94.79999542236328,1,1,0,2,100,0
20251115_152722_squad_Baltic_Main.jsonl,16,1,77.0,6,2,1,1,7,0
20251115_152722_squad_Baltic_Main.jsonl,14,2,200.0,6,4,0,2,4,1
20251115_152722_squad_Baltic_Main.jsonl,1,0,0.0,1,0,0,0,12,0
20251115_152722_squad_Baltic_Main.jsonl,13,0,0.0,5,0,0,0,23,0
20251115_152722_squad_Baltic_Main.jsonl,7,1,68.0,0,2,0,1,20,0
20251115_152722_squad_Baltic_Main.jsonl,2,1,56.599998474121094,5,2,1,1,8,0
20251115_152722_squad_Baltic_Main.jsonl,15,0,0.0,0,0,0,0,22,0
20251115_152722_squad_Baltic_Main.jsonl,8,0,0.0,3,0,0,0,10,0
20251115_152722_squad_Baltic_Main.jsonl,9,0,0.0,1,0,0,0,15,0
20251115_152722_squad_Baltic_Main.jsonl,12,3,234.98934936523438,0,6,0,3,100,0
20251115_152722_squad_Baltic_Main.jsonl,18,0,0.0,3,0,0,0,21,0
20251115_152722_squad_Baltic_Main.jsonl,5,0,0.0,2,0,0,0,13,0
20251115_152722_squad_Baltic_Main.jsonl,21,4,391.0,7,9,1,4,1,1
20251115_152722_squad_Baltic_Main.jsonl,22,2,197.0,17,4,0,2,3,1
20251115_152722_squad_Baltic_Main.jsonl,4,1,100.0,0,2,0,1,18,0
20251115_152722_squad_Baltic_Main.jsonl,11,0,0.0,1,0,0,0,19,0
20251115_152722_squad_Baltic_Main.jsonl,20,0,0.0,1,0,0,0,27,0
20251115_152722_squad_Baltic_Main.jsonl,19,3,300.0,3,6,1,3,5,0
20251115_152722_squad_Baltic_Main.jsonl,23,4,400.0,11,10,0,4,2,1
20251115_152722_squad_Baltic_Main.jsonl,26,0,0.0,4,0,0,0,17,0
20251115_152722_squad_Baltic_Main.jsonl,24,0,0.0,0,0,0,0,24,0
20251115_152722_squad_Baltic_Main.jsonl,25,1,75.0,0,2,0,1,25,0
20251115_152512_squad_Baltic_Main.jsonl,3,2,89.0,1,4,0,2,3,1
20251115_152512_squad_Baltic_Main.jsonl,1,4,400.0,3,9,1,4,1,1
20251115_152512_squad_Baltic_Main.jsonl,2,0,0.0,0,0,0,0,20,0
20251115_152329_squad_Baltic_Main.jsonl,1,0,0.0,1,0,0,0,19,0
20251115_152329_squad_Baltic_Main.jsonl,2,4,398.80657958984375,4,8,1,4,1,1
20251115_151323_squad_Baltic_Main.jsonl,1,2,200.0,4,4,1,2,1,1
20251115_151323_squad_Baltic_Main.jsonl,4,2,108.41267013549805,0,4,1,2,2,1
20251115_151323_squad_Baltic_Main.jsonl,2,1,100.0,0,0,0,1,100,0
20251115_151323_squad_Baltic_Main.jsonl,3,3,287.9999542236328,1,6,1,3,6,0
20251115_150403_squad_Baltic_Main.jsonl,6,1,100.0,0,2,0,1,100,0
20251115_150403_squad_Baltic_Main.jsonl,15,0,0.0,0,0,0,0,24,0
20251115_150403_squad_Baltic_Main.jsonl,4,0,0.0,1,0,0,0,28,0
20251115_150403_squad_Baltic_Main.jsonl,9,0,0.0,3,0,1,0,11,0
20251115_150403_squad_Baltic_Main.jsonl,7,0,0.0,4,0,0,0,16,0
20251115_150403_squad_Baltic_Main.jsonl,16,0,0.0,0,0,0,0,21,0
20251115_150403_squad_Baltic_Main.jsonl,13,4,388.05587005615234,11,9,1,4,100,0
20251115_150403_squad_Baltic_Main.jsonl,14,1,91.94652557373047,5,2,0,0,100,0
20251115_150403_squad_Baltic_Main.jsonl,8,0,0.0,5,0,1,0,9,0
20251115_150403_squad_Baltic_Main.jsonl,19,1,89.0,4,2,0,1,12,0
20251115_150403_squad_Baltic_Main.jsonl,5,3,275.0,6,6,0,3,3,1
20251115_150403_squad_Baltic_Main.jsonl,17,1,100.0,0,2,0,1,100,0
20251115_150403_squad_Baltic_Main.jsonl,18,4,400.0,7,8,0,4,1,1
20251115_150403_squad_Baltic_Main.jsonl,21,1,9.182690620422363,3,2,0,0,100,0
20251115_150403_squad_Baltic_Main.jsonl,3,4,309.00489807128906,4,9,1,4,6,0
20251115_150403_squad_Baltic_Main.jsonl,20,4,342.0,14,9,1,4,4,1
20251115_150403_squad_Baltic_Main.jsonl,10,2,200.0,0,4,0,2,100,0
20251115_150403_squad_Baltic_Main.jsonl,22,4,374.3499984741211,4,9,0,4,7,0
20251115_150403_squad_Baltic_Main.jsonl,24,3,259.8279266357422,0,7,1,3,8,0
20251115_150403_squad_Baltic_Main.jsonl,1,0,0.0,3,0,0,0,20,0
20251115_150403_squad_Baltic_Main.jsonl,2,0,0.0,0,0,0,0,19,0
20251115_150403_squad_Baltic_Main.jsonl,11,1,100.0,0,0,0,1,100,0
20251115_150403_squad_Baltic_Main.jsonl,23,1,32.32915115356445,3,2,0,0,14,0
20251115_150403_squad_Baltic_Main.jsonl,12,0,0.0,1,0,0,0,27,0
20251115_150403_squad_Baltic_Main.jsonl,25,0,0.0,0,0,0,0,18,0
20251115_150403_squad_Baltic_Main.jsonl,26,1,26.62131690979004,3,3,1,1,5,0
20251115_150403_squad_Baltic_Main.jsonl,27,0,0.0,8,0,1,0,10,0
20251115_150403_squad_Baltic_Main.jsonl,28,0,0.0,0,0,0,0,23,0
20251115_155945_squad_Baltic_Main.jsonl,8,0,0.0,3,0,0,0,24,0
20251115_155945_squad_Baltic_Main.jsonl,7,0,0.0,1,0,0,0,20,0
20251115_155945_squad_Baltic_Main.jsonl,1,0,0.0,1,0,0,0,27,0
20251115_155945_squad_Baltic_Main.jsonl,10,0,0.0,5,0,0,0,11,0
20251115_155945_squad_Baltic_Main.jsonl,2,2,171.5432891845703,0,5,0,2,15,0
20251115_155945_squad_Baltic_Main.jsonl,4,1,100.0,7,2,1,1,2,1
20251115_155945_squad_Baltic_Main.jsonl,11,0,0.0,4,0,1,0,7,0
20251115_155945_squad_Baltic_Main.jsonl,6,0,0.0,4,0,0,0,10,0
20251115_155945_squad_Baltic_Main.jsonl,9,1,52.408287048339844,6,2,1,1,4,1
20251115_155945_squad_Baltic_Main.jsonl,3,4,390.0,5,9,0,4,1,1
20251115_155945_squad_Baltic_Main.jsonl,13,2,120.0,3,2,0,2,9,0
