match_id,time_sec,team_id,is_winner,P1_hp,P1_groggy,P1_helm,P1_vest,P1_smoke,P1_kill,P1_medkit,P1_firstaid,P1_painkiller,P1_drink,P1_adrenaline,P1_grenade,P1_flash,P1_molotov,P1_dX,P1_dY,P1_z_norm,P2_hp,P2_groggy,P2_medkit,P2_firstaid,P2_painkiller,P2_drink,P2_adrenaline,P2_smoke,P2_grenade,P2_flash,P2_molotov,P2_helm,P2_vest,P2_kill,P2_dX,P2_dY,P2_z_norm,P3_hp,P3_groggy,P3_medkit,P3_firstaid,P3_painkiller,P3_drink,P3_adrenaline,P3_smoke,P3_grenade,P3_flash,P3_molotov,P3_helm,P3_vest,P3_kill,P3_dX,P3_dY,P3_z_norm,P4_hp,P4_groggy,P4_medkit,P4_firstaid,P4_painkiller,P4_drink,P4_adrenaline,P4_smoke,P4_grenade,P4_flash,P4_molotov,P4_helm,P4_vest,P4_kill,P4_dX,P4_dY,P4_z_norm,num_alive,total_health
vikendi1st.jsonl,1413,18,1,78.0,0,2,2,2,2,0,2,1,2,0,3,0,0,-8589.62,3999.09,0.31,78.0,0,0,1,0,3,0,0,4,2,1,2,2,1,-8673.75,4141.0,0.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,156.0
vikendi1st.jsonl,1413,21,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,96.0,0,0,5,1,3,0,7,8,6,2,2,2,7,12144.41,5022.66,-0.21,1,96.0
vikendi1st.jsonl,1413,25,0,30.2,0,2,2,6,2,0,2,0,0,0,4,4,2,-12510.03,-5096.56,-1.24,100.0,0,0,6,0,0,0,0,3,1,2,2,2,1,-14782.16,-783.44,-1.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,130.2
vikendi1st.jsonl,1414,0,0,1600.0,0,0,0,0,2,0,0,0,0,0,0,0,0,286264.97,119678.72,0.89,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1600.0
vikendi1st.jsonl,1414,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,83.0,0,0,5,0,1,0,6,7,3,2,2,3,2,2392.59,12361.59,1.49,1,83.0
vikendi1st.jsonl,1414,18,1,78.0,0,2,2,2,2,0,2,1,2,0,3,0,0,-7364.16,5451.06,0.29,78.0,0,0,1,0,3,0,0,4,2,1,2,2,1,-7448.28,5592.97,0.28,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,156.0
vikendi1st.jsonl,1414,21,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,96.0,0,0,5,1,3,0,7,8,6,2,2,2,7,13369.88,6474.62,-0.22,1,96.0
vikendi1st.jsonl,1414,25,0,30.2,0,2,2,6,2,0,2,0,0,0,4,4,2,-11284.56,-3644.59,-1.24,100.0,0,0,6,0,0,0,0,3,1,2,2,2,1,-13556.69,668.53,-1.49,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,130.2
vikendi1st.jsonl,1415,0,0,1600.0,0,0,0,0,2,0,0,0,0,0,0,0,0,194300.03,23953.62,-1.28,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1600.0
vikendi1st.jsonl,1415,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,83.0,0,0,5,0,1,0,6,7,3,2,2,3,2,2392.59,12361.59,1.83,1,83.0
vikendi1st.jsonl,1415,18,1,78.0,0,2,2,2,2,0,2,1,2,0,3,0,0,-7364.16,5451.06,0.54,78.0,0,0,1,0,3,0,0,4,2,1,2,2,1,-7448.28,5592.97,0.53,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,156.0
vikendi1st.jsonl,1415,21,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,96.0,0,0,5,1,3,0,7,8,6,2,2,2,7,13369.88,6474.62,-0.0,1,96.0
vikendi1st.jsonl,1415,25,0,30.2,0,2,2,6,2,0,2,0,0,0,4,4,2,-11284.56,-3644.59,-1.1,70.96,0,0,6,0,0,0,0,3,1,2,2,2,1,-10124.91,3064.03,-0.52,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,101.16
vikendi1st.jsonl,1416,0,0,1600.0,0,0,0,0,2,0,0,0,0,0,0,0,0,194300.03,23953.62,-1.28,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1600.0
vikendi1st.jsonl,1416,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,83.0,0,0,5,0,1,0,6,7,3,2,2,3,2,2392.59,12361.59,1.83,1,83.0
vikendi1st.jsonl,1416,18,1,78.0,0,2,2,2,2,0,2,1,2,0,3,0,0,-7364.16,5451.06,0.54,78.0,0,0,1,0,3,0,0,4,2,1,2,2,1,-7448.28,5592.97,0.53,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,156.0
vikendi1st.jsonl,1416,21,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,96.0,0,0,5,1,3,0,7,8,6,2,2,2,7,13369.88,6474.62,-0.0,1,96.0
vikendi1st.jsonl,1416,25,0,30.2,0,2,2,6,2,0,2,0,0,0,4,4,2,-11284.56,-3644.59,-1.1,70.96,0,0,6,0,0,0,0,3,1,2,2,2,1,-10124.91,3064.03,-0.52,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,101.16
vikendi1st.jsonl,1417,0,0,1600.0,0,0,0,0,2,0,0,0,0,0,0,0,0,-94421.06,-131145.64,1.19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1600.0
vikendi1st.jsonl,1417,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,83.0,0,0,5,0,0,0,6,7,3,2,2,3,2,2392.59,12361.59,1.45,1,83.0
vikendi1st.jsonl,1417,18,1,78.0,0,2,2,2,2,0,2,1,2,0,3,0,0,-7364.16,5451.06,0.14,78.0,0,0,1,0,3,0,0,4,2,1,2,2,1,-7448.28,5592.97,0.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,156.0
vikendi1st.jsonl,1417,21,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,96.0,0,0,5,1,3,0,7,8,6,2,2,2,7,13369.88,6474.62,-0.42,1,96.0
vikendi1st.jsonl,1417,25,0,30.2,0,2,2,6,2,0,2,0,0,0,4,4,2,-11284.56,-3644.59,-1.54,70.96,0,0,6,0,0,0,0,3,1,2,2,2,1,-10124.91,3064.03,-0.95,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,101.16
vikendi1st.jsonl,1418,0,0,1600.0,0,0,0,0,2,0,0,0,0,0,0,0,0,774.56,347225.72,2.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1600.0
vikendi1st.jsonl,1418,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,80.0,0,0,5,0,0,0,6,7,3,2,2,3,2,567.59,10222.59,0.17,1,80.0
vikendi1st.jsonl,1418,18,1,78.0,0,2,2,2,2,0,2,1,2,0,3,0,0,-7364.16,5451.06,0.08,78.0,0,0,1,0,3,0,0,4,2,1,2,2,1,-7448.28,5592.97,0.06,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,156.0
vikendi1st.jsonl,1418,21,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,98.0,0,0,5,1,3,0,7,8,6,2,2,2,7,8632.22,4377.16,-0.81,1,98.0
vikendi1st.jsonl,1418,25,0,78.0,0,2,2,6,2,0,2,0,0,0,4,4,2,-9796.34,-288.97,-0.9,70.96,0,0,6,0,0,0,0,3,1,2,2,2,1,-10124.91,3064.03,-0.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,148.96
vikendi1st.jsonl,1419,0,0,1232.13,0,0,0,0,2,0,0,0,0,0,0,0,0,193503.47,19748.06,-1.32,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1232.13
vikendi1st.jsonl,1419,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,80.0,0,0,5,0,0,0,6,7,3,2,2,3,2,567.59,10222.59,1.25,1,80.0
vikendi1st.jsonl,1419,18,1,78.0,0,2,2,2,2,0,2,1,2,0,3,0,0,-7364.16,5451.06,1.07,78.0,0,0,1,0,3,0,0,4,2,1,2,2,1,-7448.28,5592.97,1.05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,156.0
vikendi1st.jsonl,1419,21,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,98.0,0,0,5,1,3,0,7,8,6,2,2,2,7,8632.22,4377.16,-0.63,1,98.0
vikendi1st.jsonl,1419,25,0,78.0,0,2,2,6,2,0,2,0,0,0,4,4,2,-9796.34,-288.97,-0.8,70.96,0,0,6,0,0,0,0,3,1,2,2,2,1,-10124.91,3064.03,-0.62,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,148.96
vikendi1st.jsonl,1420,0,0,1600.0,0,0,0,0,2,0,0,0,0,0,0,0,0,288820.53,116986.94,1.23,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1600.0
vikendi1st.jsonl,1420,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,80.0,0,0,5,0,0,0,6,7,3,2,2,3,2,567.59,10222.59,0.84,1,80.0
vikendi1st.jsonl,1420,18,1,84.0,0,2,2,2,2,0,2,1,2,0,3,0,0,-7336.56,5379.34,0.69,78.0,0,0,1,0,3,0,0,4,2,1,2,2,1,-7448.28,5592.97,0.64,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,162.0
vikendi1st.jsonl,1420,21,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,98.0,0,0,5,1,3,0,7,8,6,2,2,2,7,8632.22,4377.16,-1.08,1,98.0
vikendi1st.jsonl,1420,25,0,78.0,0,2,2,6,2,0,2,0,0,0,4,4,2,-9796.34,-288.97,-1.25,70.96,0,0,6,0,0,0,0,3,1,2,2,2,1,-10124.91,3064.03,-1.07,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,148.96
vikendi1st.jsonl,1421,0,0,1600.0,0,0,0,0,2,0,0,0,0,0,0,0,0,241305.59,314875.97,1.97,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1600.0
vikendi1st.jsonl,1421,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,80.0,0,0,5,0,0,0,6,7,3,2,2,3,2,567.59,10222.59,0.43,1,80.0
vikendi1st.jsonl,1421,18,1,84.0,0,2,2,2,2,0,2,1,2,0,3,0,0,-7336.56,5379.34,0.32,81.0,0,0,1,0,3,0,0,4,2,1,2,2,1,-7982.0,5411.41,0.18,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,165.0
vikendi1st.jsonl,1421,21,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,98.0,0,0,5,1,3,0,7,8,6,2,2,2,7,8632.22,4377.16,-0.93,1,98.0
vikendi1st.jsonl,1421,25,0,78.0,0,2,2,6,2,0,2,0,0,0,4,4,2,-9796.34,-288.97,-1.05,70.96,0,0,6,0,0,0,0,3,1,2,2,2,1,-10124.91,3064.03,-0.92,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,148.96
vikendi1st.jsonl,1422,0,0,1600.0,0,0,0,0,2,0,0,0,0,0,0,0,0,92511.44,90645.78,2.32,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1600.0
vikendi1st.jsonl,1422,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,80.0,0,0,5,0,0,0,6,7,3,2,2,3,2,567.59,10222.59,0.01,1,80.0
vikendi1st.jsonl,1422,18,1,84.0,0,2,2,2,2,0,2,1,2,0,3,0,0,-7336.56,5379.34,-0.04,81.0,0,0,1,0,3,0,0,4,2,1,2,2,1,-7982.0,5411.41,-0.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,165.0
vikendi1st.jsonl,1422,21,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,98.0,0,0,5,1,3,0,7,8,6,2,2,2,7,8632.22,4377.16,-0.71,1,98.0
vikendi1st.jsonl,1422,25,0,78.0,0,2,2,6,2,0,2,0,0,0,4,4,2,-9796.34,-288.97,-0.77,70.96,0,0,6,0,0,0,0,3,1,2,2,2,1,-10124.91,3064.03,-0.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,148.96
vikendi1st.jsonl,1423,0,0,1600.0,0,0,0,0,2,0,0,0,0,0,0,0,0,-3959.56,378840.03,1.45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1600.0
vikendi1st.jsonl,1423,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,80.0,0,0,5,0,0,0,6,7,3,2,2,3,2,567.59,10222.59,0.78,1,80.0
vikendi1st.jsonl,1423,18,1,84.0,0,2,2,2,2,0,2,1,2,0,3,0,0,-7336.56,5379.34,0.63,81.0,0,0,1,0,3,0,0,4,2,1,2,2,1,-7982.0,5411.41,0.45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,165.0
vikendi1st.jsonl,1423,21,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,98.0,0,0,5,1,3,0,7,8,6,2,2,2,7,8632.22,4377.16,-1.05,1,98.0
vikendi1st.jsonl,1423,25,0,78.0,0,2,2,6,2,0,2,0,0,0,4,4,2,-9796.34,-288.97,-1.22,70.96,0,0,5,0,0,0,0,3,1,2,2,2,1,-10124.91,3064.03,-1.05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,148.96
vikendi1st.jsonl,1424,0,0,1600.0,0,0,0,0,2,0,0,0,0,0,0,0,0,288012.0,121618.53,1.52,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1600.0
vikendi1st.jsonl,1424,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,80.0,0,0,5,0,0,0,6,7,3,2,2,3,2,1751.38,11625.19,0.74,1,80.0
vikendi1st.jsonl,1424,18,1,84.0,0,2,2,2,2,0,2,1,2,0,3,0,0,-6152.78,6781.94,0.6,81.0,0,0,1,0,3,0,0,4,2,1,2,2,1,-6798.22,6814.0,0.42,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,165.0
vikendi1st.jsonl,1424,21,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,98.0,0,0,5,1,3,0,7,8,6,2,2,2,7,9816.0,5779.75,-1.04,1,98.0
vikendi1st.jsonl,1424,25,0,78.0,0,2,2,6,2,0,2,0,0,0,4,4,2,-8612.56,1113.62,-1.2,70.96,0,0,5,0,0,0,0,3,1,2,2,2,1,-8941.12,4466.62,-1.03,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,148.96
vikendi1st.jsonl,1425,0,0,1600.0,0,0,0,0,2,0,0,0,0,0,0,0,0,195483.81,25356.22,-1.71,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1600.0
vikendi1st.jsonl,1425,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,80.0,0,0,5,0,0,0,6,7,3,2,2,3,2,1751.38,11625.19,1.18,1,80.0
vikendi1st.jsonl,1425,18,1,84.0,0,2,2,2,2,0,2,1,2,0,3,0,0,-6152.78,6781.94,1.03,81.0,0,0,1,0,3,0,0,4,2,1,2,2,1,-6798.22,6814.0,0.86,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,165.0
vikendi1st.jsonl,1425,21,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,98.0,0,0,5,1,3,0,7,8,6,2,2,2,7,9816.0,5779.75,-0.58,1,98.0
vikendi1st.jsonl,1425,25,0,78.0,0,2,2,6,2,0,2,0,0,0,4,4,2,-8612.56,1113.62,-0.74,15.46,0,0,5,0,0,0,0,3,1,2,2,2,1,-8237.12,5115.94,-0.05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,93.46
vikendi1st.jsonl,1426,0,0,1600.0,0,0,0,0,2,0,0,0,0,0,0,0,0,195483.81,25356.22,-1.71,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1600.0
vikendi1st.jsonl,1426,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,80.0,0,0,5,0,0,0,6,7,3,2,2,3,2,1751.38,11625.19,1.18,1,80.0
vikendi1st.jsonl,1426,18,1,84.0,0,2,2,2,2,0,2,1,2,0,3,0,0,-6152.78,6781.94,1.03,81.0,0,0,1,0,3,0,0,4,2,1,2,2,1,-6798.22,6814.0,0.86,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,165.0
vikendi1st.jsonl,1426,21,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,98.0,0,0,5,1,3,0,7,8,6,2,2,2,7,9816.0,5779.75,-0.58,1,98.0
vikendi1st.jsonl,1426,25,0,78.0,0,2,2,6,2,0,2,0,0,0,4,4,2,-8612.56,1113.62,-0.74,15.46,0,0,5,0,0,0,0,3,1,2,2,2,1,-8237.12,5115.94,-0.05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,93.46
